ecode,cname,fye,filingDate,address,stkno
E25870,日本管理センター株式会社,2014-12-31,2015-03-27,東京都千代田区丸の内三丁目４番２号,3276.0
E26716,サクセスホールディングス株式会社,2014-12-31,2015-03-27,神奈川県藤沢市鵠沼石上一丁目１番15号,6065.0
E04068,株式会社ウィル,2014-12-31,2015-03-27,兵庫県宝塚市逆瀬川一丁目14番６号,3241.0
E30058,オンコリスバイオファーマ株式会社,2014-12-31,2015-03-27,東京都港区虎ノ門四丁目１番28号,4588.0
E22663,クックパッド株式会社,2014-12-31,2015-03-27,東京都渋谷区恵比寿四丁目20番３号,2193.0
E24682,シンバイオ製薬株式会社,2014-12-31,2015-03-27,東京都港区虎ノ門三丁目２番２号,4582.0
E27208,株式会社メドレックス,2014-12-31,2015-03-27,香川県東かがわ市西山431番地７,4586.0
E03513,アークランドサービス株式会社,2014-12-31,2015-03-27,東京都千代田区神田駿河台四丁目３番地　新お茶の水ビルディング14階,3085.0
E31276,株式会社ALBERT,2014-12-31,2015-03-27,東京都新宿区西新宿一丁目26番２号　新宿野村ビル15階,3906.0
E00991,ライオン株式会社,2014-12-31,2015-03-30,東京都墨田区本所一丁目３番７号,4912.0
E04955,オリジナル設計株式会社,2014-12-31,2015-03-30,東京都渋谷区元代々木町３０番１３号,4642.0
E02898,ダイトエレクトロン株式会社,2014-12-31,2015-03-30,大阪市淀川区宮原四丁目６番11号,7609.0
E02296,日東精工株式会社,2014-12-31,2015-03-30,京都府綾部市井倉町梅ヶ畑20番地,5957.0
E01005,日本精蝋株式会社,2014-12-31,2015-03-30,東京都中央区京橋二丁目５番18号,5010.0
E03092,株式会社千趣会,2014-12-31,2015-03-30,大阪市北区同心１丁目８番９号,8165.0
E02378,株式会社アシックス,2014-12-31,2015-03-30,神戸市中央区港島中町７丁目１番１,7936.0
E02743,リリカラ株式会社,2014-12-31,2015-03-30,東京都新宿区西新宿７丁目５番20号,9827.0
E01431,協立エアテック株式会社,2014-12-31,2015-03-30,福岡県糟屋郡篠栗町大字和田1034番地の４,5997.0
E02949,ハイブリッド・サービス株式会社,2014-12-31,2015-03-30,東京都中央区新川一丁目３番17号,2743.0
E00408,北海道コカ・コーラボトリング株式会社,2014-12-31,2015-03-30,札幌市清田区清田一条一丁目２番１号,2573.0
E04754,株式会社　白洋舍,2014-12-31,2015-03-30,東京都大田区下丸子２丁目11番８号,9731.0
E02679,株式会社東京ソワール,2014-12-31,2015-03-30,東京都港区南青山一丁目１番１号,8040.0
E01190,日本電気硝子株式会社,2014-12-31,2015-03-30,滋賀県大津市晴嵐二丁目７番１号,5214.0
E31052,株式会社Ｕ－ＮＥＸＴ,2014-12-31,2015-03-30,東京都渋谷区神宮前三丁目35番２号,9418.0
E01998,オプテックス株式会社,2014-12-31,2015-03-30,滋賀県大津市におの浜四丁目７番５号（同所は登記上の本店所在地で、実際の業務は「最寄りの連絡場所」で行っております。）,6914.0
E05497,株式会社ガイアックス,2014-12-31,2015-03-30,東京都品川区西五反田一丁目21番８号,3775.0
E02350,タツモ株式会社,2014-12-31,2015-03-30,岡山県井原市木之子町6186番地,6266.0
E04039,株式会社陽光都市開発,2014-12-31,2015-03-30,神奈川県横浜市西区高島二丁目６番32号,8946.0
E05182,株式会社フルキャストホールディングス,2014-12-31,2015-03-30,東京都品川区西五反田八丁目９番５号,4848.0
E02797,初穂商事株式会社,2014-12-31,2015-03-30,名古屋市中区錦二丁目14番21号,7425.0
E03515,株式会社すかいらーく,2014-12-31,2015-03-30,東京都武蔵野市西久保一丁目25番８号,3197.0
E00887,日華化学株式会社,2014-12-31,2015-03-30,福井県福井市文京４丁目23番１号,4463.0
E05727,株式会社リンクアンドモチベーション,2014-12-31,2015-03-30,東京都中央区銀座三丁目７番３号　銀座オーミビル,2170.0
E05183,株式会社トライアイズ,2014-12-31,2015-03-30,東京都千代田区紀尾井町４番１号,4840.0
E00670,コクヨ株式会社,2014-12-31,2015-03-30,大阪市東成区大今里南六丁目１番１号,7984.0
E01140,日本カーボン株式会社,2014-12-31,2015-03-30,東京都中央区八丁堀二丁目６番１号,5302.0
E01901,株式会社堀場製作所,2014-12-31,2015-03-30,京都市南区吉祥院宮の東町２番地,6856.0
E00846,オーナンバ株式会社,2014-12-31,2015-03-30,大阪市東成区深江北三丁目１番27号,5816.0
E30919,株式会社セレス,2014-12-31,2015-03-30,東京都港区南青山三丁目11番13号（平成27年３月16日から本店所在地、東京都港区北青山三丁目６番16号が上記のように移転しております。）,3696.0
E00393,サッポロホールディングス株式会社,2014-12-31,2015-03-30,東京都渋谷区恵比寿四丁目20番１号,2501.0
E26032,株式会社リブセンス,2014-12-31,2015-03-30,東京都品川区上大崎２丁目25番２号,6054.0
E26836,株式会社メディアフラッグ,2014-12-31,2015-03-30,東京都渋谷区渋谷二丁目12番19号,6067.0
E25850,株式会社ネクソン,2014-12-31,2015-03-30,東京都中央区新川二丁目３番１号,3659.0
E05453,株式会社アエリア,2014-12-31,2015-03-30,東京都港区赤坂五丁目２番20号,3758.0
E26231,アートスパークホールディングス株式会社,2014-12-31,2015-03-30,東京都新宿区西新宿四丁目15番７号,3663.0
E31024,株式会社ビーロット,2014-12-31,2015-03-30,東京都港区新橋二丁目19番10号,3452.0
E30398,株式会社サイバーリンクス,2014-12-31,2015-03-30,和歌山県和歌山市紀三井寺８４９番地の３,3683.0
E00770,東亞合成株式会社,2014-12-31,2015-03-30,東京都港区西新橋一丁目14番１号,4045.0
E30841,株式会社ジャパンインベストメントアドバイザー,2014-12-31,2015-03-30,東京都千代田区霞が関三丁目２番１号霞が関コモンゲート　西館20階,7172.0
E04693,グリーンランドリゾート株式会社,2014-12-31,2015-03-30,熊本県荒尾市下井手1616番地,9656.0
E31042,株式会社ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,2014-12-31,2015-03-30,東京都品川区大井一丁目23番1号カクタビル4階,3445.0
E05299,日本上下水道設計株式会社(注)平成27年３月26日開催の第65回定時株主総会の決議により、平成27年４月１日から会社名を株式会社ＮＪＳに変更いたします。,2014-12-31,2015-03-30,東京都新宿区富久町６番８号,2325.0
E24158,株式会社セルシード,2014-12-31,2015-03-30,東京都新宿区原町三丁目61番地,7776.0
E02365,セーラー万年筆株式会社,2014-12-31,2015-03-30,東京都江東区毛利二丁目10番18号,7992.0
E05198,株式会社ソルクシーズ,2014-12-31,2015-03-30,東京都港区芝五丁目33番7号,4284.0
E05301,アンジェス ＭＧ株式会社,2014-12-31,2015-03-30,大阪府茨木市彩都あさぎ七丁目７番15号彩都バイオインキュベータ４階(同所は研究所の所在地であり、実際の管理業務は「最寄りの連絡場所」で行っております。),4563.0
E01671,中野冷機株式会社,2014-12-31,2015-03-30,東京都港区芝浦二丁目15番４号,6411.0
E02331,株式会社ナカニシ,2014-12-31,2015-03-30,栃木県鹿沼市下日向700番地,7716.0
E27622,サントリー食品インターナショナル株式会社,2014-12-31,2015-03-30,東京都中央区京橋三丁目１番１号,2587.0
E30881,株式会社ジェネレーションパス,2014-12-31,2015-03-30,東京都新宿区西新宿六丁目12番１号,3195.0
E05477,共同ピーアール株式会社,2014-12-31,2015-03-30,東京都中央区銀座七丁目２番22号,2436.0
E03078,株式会社大塚家具,2014-12-31,2015-03-30,東京都江東区有明三丁目６番11号,8186.0
E00678,ユニ・チャーム株式会社,2014-12-31,2015-03-30,愛媛県四国中央市金生町下分182番地（上記は登記上の本店所在地であり実際の本社業務は下記において行っております。）東京都港区三田三丁目５番27号住友不動産三田ツインビル西館,8113.0
E26086,株式会社サンセイランディック,2014-12-31,2015-03-30,東京都千代田区神田司町二丁目１番地,3277.0
E05369,アプリックスＩＰホールディングス株式会社,2014-12-31,2015-03-30,東京都新宿区新宿六丁目27番30号 新宿イーストサイドスクエア13階,3727.0
E00325,株式会社桧家ホールディングス,2014-12-31,2015-03-30,東京都千代田区丸の内一丁目８番３号,1413.0
E27038,株式会社ＵＭＮファーマ,2014-12-31,2015-03-30,秋田県秋田市御所野湯本四丁目２番３号,4585.0
E26675,株式会社ワイヤレスゲート,2014-12-31,2015-03-30,東京都品川区東品川二丁目２番20号,9419.0
E04999,トレンドマイクロ株式会社,2014-12-31,2015-03-30,東京都渋谷区代々木二丁目１番１号新宿マインズタワー,4704.0
E03400,株式会社フジオフードシステム,2014-12-31,2015-03-30,大阪市北区天神橋二丁目北２番６号,2752.0
E05403,株式会社アマナ（旧会社名　株式会社アマナホールディングス）,2014-12-31,2015-03-30,東京都品川区東品川二丁目２番43号,2402.0
E05391,株式会社ゴルフダイジェスト・オンライン,2014-12-31,2015-03-30,東京都港区虎ノ門三丁目４番８号,3319.0
E05609,株式会社インフォマート,2014-12-31,2015-03-30,東京都港区芝大門一丁目16番３号　芝大門116ビル,2492.0
E26096,株式会社カイオム・バイオサイエンス,2014-12-31,2015-03-30,東京都渋谷区本町三丁目12番１号,4583.0
E31070,株式会社スノーピーク,2014-12-31,2015-03-30,新潟県三条市中野原456番地,7816.0
E00375,山崎製パン株式会社,2014-12-31,2015-03-30,東京都千代田区岩本町三丁目10番１号,2212.0
E05374,株式会社オプト,2014-12-31,2015-03-30,東京都千代田区四番町６番,2389.0
E00556,株式会社トーア紡コーポレーション,2014-12-31,2015-03-30,大阪市中央区城見一丁目２番27号 クリスタルタワー18階,3204.0
E31331,株式会社モバイルファクトリー,2014-12-31,2015-03-30,東京都品川区東五反田一丁目24番２号,3912.0
E21183,大塚ホールディングス株式会社,2014-12-31,2015-03-30,東京都千代田区神田司町二丁目９番地（同所は登記上の所在地であり、実際の業務は下記の最寄りの連絡場所で行っております。）,4578.0
E30898,株式会社ホットランド,2014-12-31,2015-03-30,東京都中央区新富一丁目９番６号,3196.0
E04817,株式会社船井総研ホールディングス（旧会社名　株式会社船井総合研究所）,2014-12-31,2015-03-30,大阪市中央区北浜４丁目４番10号,9757.0
E01944,マブチモーター株式会社,2014-12-31,2015-03-30,千葉県松戸市松飛台430番地,6592.0
E02887,株式会社パルテック（定款上の商号　株式会社ＰＡＬＴＥＫ）,2014-12-31,2015-03-30,神奈川県横浜市港北区新横浜二丁目３番地12,7587.0
E02020,日本フェンオール株式会社,2014-12-31,2015-03-31,東京都千代田区飯田橋一丁目５番10号,6870.0
E01906,株式会社日本抵抗器製作所,2014-12-31,2015-03-31,富山県南砺市北野２３１５番地,6977.0
E00222,高橋カーテンウォール工業株式会社,2014-12-31,2015-03-31,東京都中央区日本橋本町１丁目５番４号,1994.0
E01652,株式会社ハマイ,2014-12-31,2015-03-31,東京都品川区西五反田五丁目22番13号,6497.0
E05098,株式会社ピーエイ,2014-12-31,2015-03-31,東京都文京区水道１丁目12番15号白鳥橋三笠ビル９階,4766.0
E01656,日本アイ・エス・ケイ株式会社（旧会社名　キング工業株式会社）,2014-12-31,2015-03-31,東京都台東区元浅草２丁目７番13号,7986.0
E00378,カンロ株式会社,2014-12-31,2015-03-31,東京都中野区新井２丁目10番11号,2216.0
E02937,日本ライトン株式会社,2014-12-31,2015-03-31,東京都千代田区外神田二丁目16番２号,2703.0
E25283,株式会社ファインデックス（旧会社名　株式会社ピーエスシー）（注）平成26年９月29日開催の臨時株主総会の決議により、平成26年11月１日をもって当社商号を「株式会社ピーエスシー」から「株式会社ファインデックス」へ変更いたしました。,2014-12-31,2015-03-31,愛媛県松山市三番町四丁目９番地６,3649.0
E01238,大和重工株式会社,2014-12-31,2015-03-31,広島市安佐北区可部一丁目21番23号,5610.0
E05631,日本和装ホールディングス株式会社,2014-12-31,2015-03-31,東京都千代田区丸の内一丁目２番１号,2499.0
E04550,株式会社京都ホテル,2014-12-31,2015-03-31,京都府京都市中京区河原町通二条南入一之船入町537番地の４,9723.0
E31354,株式会社sMedio,2014-12-31,2015-03-31,東京都中央区日本橋本町一丁目９番４号,3913.0
E05241,株式会社ジェイホールディングス,2014-12-31,2015-03-31,東京都港区西新橋二丁目18番２号,2721.0
E27276,ソフトマックス株式会社,2014-12-31,2015-03-31,鹿児島県鹿児島市加治屋町12番11号,3671.0
E02775,株式会社小僧寿し,2014-12-31,2015-03-31,東京都中央区築地三丁目９番９号,9973.0
E02882,ピープル株式会社,2015-01-20,2015-04-15,東京都中央区東日本橋二丁目15番５号,7865.0
E02665,株式会社トーホー,2015-01-31,2015-04-16,神戸市東灘区向洋町西５丁目９番,8142.0
E04853,株式会社シーイーシー,2015-01-31,2015-04-16,神奈川県座間市東原五丁目１番11号,9692.0
E05168,株式会社ＡＣＣＥＳＳ,2015-01-31,2015-04-16,東京都千代田区猿楽町二丁目８番８号,4813.0
E02293,株式会社三井ハイテック,2015-01-31,2015-04-17,福岡県北九州市八幡西区小嶺二丁目10番１号,6966.0
